risk_aversion,kappa,base_qty,overlay_p_market,join_best,improve_best,imbalance_sensitivity,imbalance_level,inv_penalty_lambda,mtm_mean,mtm_std,mtm_abs_mean,inv_mean,inv_abs_mean,spread_mean,sharpe_event_mean,sharpe_event_adj_mean,sharpe_event_pooled,sharpe_event_adj_pooled,fills_mean,filled_qty_mean,delta_count
0.1,0.1,2,0.05,True,True,0.5,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.1,0.1,2,0.05,True,True,1.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.1,0.05,2,0.05,True,True,0.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.1,0.05,2,0.05,True,True,0.5,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.1,0.05,2,0.05,True,True,1.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.1,0.01,2,0.05,True,True,0.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.1,0.01,2,0.05,True,True,0.5,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.1,0.01,2,0.05,True,True,1.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.2,2,0.05,True,True,0.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.2,2,0.05,True,True,0.5,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.1,2,0.05,True,True,0.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.1,2,0.05,True,True,0.5,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.1,2,0.05,True,True,1.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.05,2,0.05,True,True,0.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.05,2,0.05,True,True,0.5,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.05,2,0.05,True,True,1.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.01,2,0.05,True,True,0.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.01,2,0.05,True,True,0.5,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.01,2,0.05,True,True,1.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.3,0.2,2,0.05,True,True,0.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.3,0.1,2,0.05,True,True,0.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.3,0.1,2,0.05,True,True,0.5,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.3,0.05,2,0.05,True,True,0.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.3,0.05,2,0.05,True,True,0.5,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.3,0.05,2,0.05,True,True,1.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.3,0.01,2,0.05,True,True,0.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.3,0.01,2,0.05,True,True,0.5,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.3,0.01,2,0.05,True,True,1.0,1,0.1,-5755.4,814.1254612568426,5755.4,-9.5,9.5,2.0,-13.329117221320152,-9.070019252384137,-41.24840132033859,-27.890847286557044,732.2,1202.7,49478.9
0.2,0.2,2,0.05,True,True,1.0,1,0.1,-5959.75,843.6426721861178,5959.75,-9.7,9.7,2.3,-14.292050375066987,-9.631449855913,-44.41640349746426,-29.439864710250163,739.8,1214.3,49519.6
